
1. Graph gelesen

1 : 2 3 4 5 6
10 : 4 5 8 11 12
11 : 5 6 9 10 12
12 : 6 7 8 10 11

6583. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 10 11
6 : 1 7 9 11 12
7 : 2 3 6 8 12
8 : 2 7 10 11 12
9 : 3 4 6 11 12
10 : 4 5 8 11 12
11 : 5 6 8 9 10
12 : 6 7 8 9 10

6584. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 10 11
6 : 1 7 9 11 12
7 : 2 3 6 11 12
8 : 2 9 10 11 12
9 : 3 4 6 8 12
10 : 4 5 8 11 12
11 : 5 6 7 8 10
12 : 6 7 8 9 10

6585. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 10 11
6 : 1 8 9 11 12
7 : 2 3 8 10 12
8 : 2 6 7 9 11
9 : 3 4 6 8 12
10 : 4 5 7 11 12
11 : 5 6 8 10 12
12 : 6 7 9 10 11

6586. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 10 11
6 : 1 8 9 11 12
7 : 2 3 8 11 12
8 : 2 6 7 10 11
9 : 3 4 6 10 12
10 : 4 5 8 9 12
11 : 5 6 7 8 12
12 : 6 7 9 10 11

6587. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 10 11
6 : 1 8 9 11 12
7 : 2 3 10 11 12
8 : 2 6 9 10 11
9 : 3 4 6 8 12
10 : 4 5 7 8 12
11 : 5 6 7 8 12
12 : 6 7 9 10 11

6588. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 9 11
7 : 2 3 6 8 12
8 : 2 6 7 10 11
9 : 3 4 6 10 12
10 : 4 8 9 11 12
11 : 5 6 8 10 12
12 : 5 7 9 10 11

6589. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 9 11
7 : 2 3 6 10 11
8 : 2 6 9 10 12
9 : 3 4 6 8 12
10 : 4 7 8 11 12
11 : 5 6 7 10 12
12 : 5 8 9 10 11

6590. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 9 11
7 : 2 3 6 10 11
8 : 2 6 10 11 12
9 : 3 4 6 10 12
10 : 4 7 8 9 12
11 : 5 6 7 8 12
12 : 5 8 9 10 11

6591. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 9 11
7 : 2 3 6 10 12
8 : 2 6 9 10 11
9 : 3 4 6 8 12
10 : 4 7 8 11 12
11 : 5 6 8 10 12
12 : 5 7 9 10 11

6592. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 9 11
7 : 2 3 6 10 12
8 : 2 6 10 11 12
9 : 3 4 6 10 11
10 : 4 7 8 9 12
11 : 5 6 8 9 12
12 : 5 7 8 10 11

6593. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 9 11
7 : 2 3 6 10 12
8 : 2 6 10 11 12
9 : 3 4 6 11 12
10 : 4 7 8 11 12
11 : 5 6 8 9 10
12 : 5 7 8 9 10

6594. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 9 11
7 : 2 3 6 11 12
8 : 2 6 10 11 12
9 : 3 4 6 10 12
10 : 4 8 9 11 12
11 : 5 6 7 8 10
12 : 5 7 8 9 10

6595. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 10 11
7 : 2 3 6 8 11
8 : 2 6 7 9 12
9 : 3 4 8 10 12
10 : 4 6 9 11 12
11 : 5 6 7 10 12
12 : 5 8 9 10 11

6596. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 10 11
7 : 2 3 6 8 11
8 : 2 6 7 10 12
9 : 3 4 10 11 12
10 : 4 6 8 9 12
11 : 5 6 7 9 12
12 : 5 8 9 10 11

6597. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 10 11
7 : 2 3 6 8 12
8 : 2 6 7 9 11
9 : 3 4 8 10 12
10 : 4 6 9 11 12
11 : 5 6 8 10 12
12 : 5 7 9 10 11

6598. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 10 11
7 : 2 3 6 10 11
8 : 2 6 9 10 12
9 : 3 4 8 11 12
10 : 4 6 7 8 12
11 : 5 6 7 9 12
12 : 5 8 9 10 11

6599. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 10 11
7 : 2 3 6 10 11
8 : 2 6 9 11 12
9 : 3 4 8 10 12
10 : 4 6 7 9 12
11 : 5 6 7 8 12
12 : 5 8 9 10 11

6600. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 10 11
7 : 2 3 6 10 12
8 : 2 6 9 10 11
9 : 3 4 8 11 12
10 : 4 6 7 8 12
11 : 5 6 8 9 12
12 : 5 7 9 10 11

6601. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 10 11
7 : 2 3 6 10 12
8 : 2 6 9 11 12
9 : 3 4 8 10 12
10 : 4 6 7 9 11
11 : 5 6 8 10 12
12 : 5 7 8 9 11

6602. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 10 11
7 : 2 3 6 10 12
8 : 2 6 9 11 12
9 : 3 4 8 11 12
10 : 4 6 7 11 12
11 : 5 6 8 9 10
12 : 5 7 8 9 10

6603. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 10 11
7 : 2 3 6 11 12
8 : 2 6 9 10 12
9 : 3 4 8 10 12
10 : 4 6 8 9 11
11 : 5 6 7 10 12
12 : 5 7 8 9 11

6604. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 10 11
7 : 2 3 6 11 12
8 : 2 6 9 10 12
9 : 3 4 8 11 12
10 : 4 6 8 11 12
11 : 5 6 7 9 10
12 : 5 7 8 9 10

6605. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 10 11
7 : 2 3 6 11 12
8 : 2 6 10 11 12
9 : 3 4 10 11 12
10 : 4 6 8 9 12
11 : 5 6 7 8 9
12 : 5 7 8 9 10

6606. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 11 12
7 : 2 3 6 9 10
8 : 2 6 10 11 12
9 : 3 4 7 11 12
10 : 4 7 8 11 12
11 : 5 6 8 9 10
12 : 5 6 8 9 10

6607. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 11 12
7 : 2 3 6 10 11
8 : 2 6 9 10 12
9 : 3 4 8 10 11
10 : 4 7 8 9 12
11 : 5 6 7 9 12
12 : 5 6 8 10 11

6608. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 11 12
7 : 2 3 6 10 11
8 : 2 6 9 10 12
9 : 3 4 8 10 12
10 : 4 7 8 9 11
11 : 5 6 7 10 12
12 : 5 6 8 9 11

6609. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 11 12
7 : 2 3 6 10 11
8 : 2 6 9 11 12
9 : 3 4 8 10 12
10 : 4 7 9 11 12
11 : 5 6 7 8 10
12 : 5 6 8 9 10

6610. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 8 11 12
7 : 2 3 6 10 11
8 : 2 6 10 11 12
9 : 3 4 10 11 12
10 : 4 7 8 9 12
11 : 5 6 7 8 9
12 : 5 6 8 9 10

6611. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 9 10 11
7 : 2 3 6 8 11
8 : 2 7 9 10 12
9 : 3 4 6 8 12
10 : 4 6 8 11 12
11 : 5 6 7 10 12
12 : 5 8 9 10 11

6612. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 9 10 11
7 : 2 3 6 8 12
8 : 2 7 9 10 12
9 : 3 4 6 8 11
10 : 4 6 8 11 12
11 : 5 6 9 10 12
12 : 5 7 8 10 11

6613. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 9 10 11
7 : 2 3 6 8 12
8 : 2 7 10 11 12
9 : 3 4 6 10 12
10 : 4 6 8 9 11
11 : 5 6 8 10 12
12 : 5 7 8 9 11

6614. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 9 10 11
7 : 2 3 6 8 12
8 : 2 7 10 11 12
9 : 3 4 6 11 12
10 : 4 6 8 11 12
11 : 5 6 8 9 10
12 : 5 7 8 9 10

6615. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 9 10 11
7 : 2 3 6 10 12
8 : 2 9 10 11 12
9 : 3 4 6 8 11
10 : 4 6 7 8 12
11 : 5 6 8 9 12
12 : 5 7 8 10 11

6616. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 9 10 11
7 : 2 3 6 10 12
8 : 2 9 10 11 12
9 : 3 4 6 8 12
10 : 4 6 7 8 11
11 : 5 6 8 10 12
12 : 5 7 8 9 11

6617. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 9 10 11
7 : 2 3 6 11 12
8 : 2 9 10 11 12
9 : 3 4 6 8 12
10 : 4 6 8 11 12
11 : 5 6 7 8 10
12 : 5 7 8 9 10

6618. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 9 11 12
7 : 2 3 6 8 11
8 : 2 7 10 11 12
9 : 3 4 6 10 12
10 : 4 8 9 11 12
11 : 5 6 7 8 10
12 : 5 6 8 9 10

6619. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 9 11 12
7 : 2 3 6 10 11
8 : 2 9 10 11 12
9 : 3 4 6 8 12
10 : 4 7 8 11 12
11 : 5 6 7 8 10
12 : 5 6 8 9 10

6620. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 10 11 12
7 : 2 3 6 8 9
8 : 2 7 10 11 12
9 : 3 4 7 11 12
10 : 4 6 8 11 12
11 : 5 6 8 9 10
12 : 5 6 8 9 10

6621. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 10 11 12
7 : 2 3 6 8 11
8 : 2 7 9 10 12
9 : 3 4 8 10 11
10 : 4 6 8 9 12
11 : 5 6 7 9 12
12 : 5 6 8 10 11

6622. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 10 11 12
7 : 2 3 6 8 11
8 : 2 7 9 10 12
9 : 3 4 8 11 12
10 : 4 6 8 11 12
11 : 5 6 7 9 10
12 : 5 6 8 9 10

6623. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 10 11 12
7 : 2 3 6 8 11
8 : 2 7 9 11 12
9 : 3 4 8 10 12
10 : 4 6 9 11 12
11 : 5 6 7 8 10
12 : 5 6 8 9 10

6624. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 10 11 12
7 : 2 3 6 10 11
8 : 2 9 10 11 12
9 : 3 4 8 11 12
10 : 4 6 7 8 12
11 : 5 6 7 8 9
12 : 5 6 8 9 10

6625. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 7 10 11 12
7 : 2 3 6 11 12
8 : 2 9 10 11 12
9 : 3 4 8 10 11
10 : 4 6 8 9 12
11 : 5 6 7 8 9
12 : 5 6 7 8 10

6626. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 10 11
7 : 2 3 8 10 12
8 : 2 6 7 9 11
9 : 3 4 6 8 12
10 : 4 6 7 11 12
11 : 5 6 8 10 12
12 : 5 7 9 10 11

6627. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 10 11
7 : 2 3 8 10 12
8 : 2 6 7 9 12
9 : 3 4 6 8 11
10 : 4 6 7 11 12
11 : 5 6 9 10 12
12 : 5 7 8 10 11

6628. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 10 11
7 : 2 3 8 10 12
8 : 2 6 7 10 11
9 : 3 4 6 11 12
10 : 4 6 7 8 12
11 : 5 6 8 9 12
12 : 5 7 9 10 11

6629. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 10 11
7 : 2 3 8 10 12
8 : 2 6 7 11 12
9 : 3 4 6 10 11
10 : 4 6 7 9 12
11 : 5 6 8 9 12
12 : 5 7 8 10 11

6630. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 10 11
7 : 2 3 8 10 12
8 : 2 6 7 11 12
9 : 3 4 6 10 12
10 : 4 6 7 9 11
11 : 5 6 8 10 12
12 : 5 7 8 9 11

6631. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 10 11
7 : 2 3 8 11 12
8 : 2 6 7 10 12
9 : 3 4 6 10 11
10 : 4 6 8 9 12
11 : 5 6 7 9 12
12 : 5 7 8 10 11

6632. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 10 11
7 : 2 3 8 11 12
8 : 2 6 7 10 12
9 : 3 4 6 11 12
10 : 4 6 8 11 12
11 : 5 6 7 9 10
12 : 5 7 8 9 10

6633. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 10 11
7 : 2 3 10 11 12
8 : 2 6 9 10 12
9 : 3 4 6 8 11
10 : 4 6 7 8 12
11 : 5 6 7 9 12
12 : 5 7 8 10 11

6634. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 10 11
7 : 2 3 10 11 12
8 : 2 6 9 10 12
9 : 3 4 6 8 12
10 : 4 6 7 8 11
11 : 5 6 7 10 12
12 : 5 7 8 9 11

6635. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 10 11
7 : 2 3 10 11 12
8 : 2 6 9 11 12
9 : 3 4 6 8 12
10 : 4 6 7 11 12
11 : 5 6 7 8 10
12 : 5 7 8 9 10

6636. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 10 11
7 : 2 3 10 11 12
8 : 2 6 10 11 12
9 : 3 4 6 11 12
10 : 4 6 7 8 12
11 : 5 6 7 8 9
12 : 5 7 8 9 10

6637. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 11 12
7 : 2 3 8 10 11
8 : 2 6 7 10 12
9 : 3 4 6 10 11
10 : 4 7 8 9 12
11 : 5 6 7 9 12
12 : 5 6 8 10 11

6638. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 11 12
7 : 2 3 8 10 11
8 : 2 6 7 10 12
9 : 3 4 6 11 12
10 : 4 7 8 11 12
11 : 5 6 7 9 10
12 : 5 6 8 9 10

6639. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 11 12
7 : 2 3 8 10 11
8 : 2 6 7 11 12
9 : 3 4 6 10 12
10 : 4 7 9 11 12
11 : 5 6 7 8 10
12 : 5 6 8 9 10

6640. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 11 12
7 : 2 3 9 11 12
8 : 2 6 10 11 12
9 : 3 4 6 7 10
10 : 4 8 9 11 12
11 : 5 6 7 8 10
12 : 5 6 7 8 10

6641. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 11 12
7 : 2 3 10 11 12
8 : 2 6 9 10 11
9 : 3 4 6 8 12
10 : 4 7 8 11 12
11 : 5 6 7 8 10
12 : 5 6 7 9 10

6642. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 9 11 12
7 : 2 3 10 11 12
8 : 2 6 10 11 12
9 : 3 4 6 10 11
10 : 4 7 8 9 12
11 : 5 6 7 8 9
12 : 5 6 7 8 10

6643. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 10 11 12
7 : 2 3 8 9 10
8 : 2 6 7 11 12
9 : 3 4 7 11 12
10 : 4 6 7 11 12
11 : 5 6 8 9 10
12 : 5 6 8 9 10

6644. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 10 11 12
7 : 2 3 8 10 11
8 : 2 6 7 9 11
9 : 3 4 8 10 12
10 : 4 6 7 9 12
11 : 5 6 7 8 12
12 : 5 6 9 10 11

6645. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 10 11 12
7 : 2 3 8 10 11
8 : 2 6 7 9 12
9 : 3 4 8 10 12
10 : 4 6 7 9 11
11 : 5 6 7 10 12
12 : 5 6 8 9 11

6646. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 10 11 12
7 : 2 3 8 10 11
8 : 2 6 7 9 12
9 : 3 4 8 11 12
10 : 4 6 7 11 12
11 : 5 6 7 9 10
12 : 5 6 8 9 10

6647. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 10 11 12
7 : 2 3 8 10 11
8 : 2 6 7 11 12
9 : 3 4 10 11 12
10 : 4 6 7 9 12
11 : 5 6 7 8 9
12 : 5 6 8 9 10

6648. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 10 11 12
7 : 2 3 8 11 12
8 : 2 6 7 9 11
9 : 3 4 8 10 12
10 : 4 6 9 11 12
11 : 5 6 7 8 10
12 : 5 6 7 9 10

6649. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 10 11 12
7 : 2 3 8 11 12
8 : 2 6 7 10 11
9 : 3 4 10 11 12
10 : 4 6 8 9 12
11 : 5 6 7 8 9
12 : 5 6 7 9 10

6650. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 10 11 12
7 : 2 3 9 11 12
8 : 2 6 9 11 12
9 : 3 4 7 8 10
10 : 4 6 9 11 12
11 : 5 6 7 8 10
12 : 5 6 7 8 10

6651. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 10 11 12
7 : 2 3 10 11 12
8 : 2 6 9 10 11
9 : 3 4 8 11 12
10 : 4 6 7 8 12
11 : 5 6 7 8 9
12 : 5 6 7 9 10

6652. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 8 10 11 12
7 : 2 3 10 11 12
8 : 2 6 9 11 12
9 : 3 4 8 10 11
10 : 4 6 7 9 12
11 : 5 6 7 8 9
12 : 5 6 7 8 10

6653. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 9 10 11 12
7 : 2 3 8 10 11
8 : 2 7 9 10 12
9 : 3 4 6 8 11
10 : 4 6 7 8 12
11 : 5 6 7 9 12
12 : 5 6 8 10 11

6654. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 9 10 11 12
7 : 2 3 8 10 11
8 : 2 7 9 10 12
9 : 3 4 6 8 12
10 : 4 6 7 8 11
11 : 5 6 7 10 12
12 : 5 6 8 9 11

6655. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 9 10 11 12
7 : 2 3 8 10 11
8 : 2 7 9 11 12
9 : 3 4 6 8 12
10 : 4 6 7 11 12
11 : 5 6 7 8 10
12 : 5 6 8 9 10

6656. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 9 10 11 12
7 : 2 3 8 11 12
8 : 2 7 9 10 11
9 : 3 4 6 8 12
10 : 4 6 8 11 12
11 : 5 6 7 8 10
12 : 5 6 7 9 10

6657. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 9 10
5 : 1 3 4 11 12
6 : 1 9 10 11 12
7 : 2 3 9 11 12
8 : 2 9 10 11 12
9 : 3 4 6 7 8
10 : 4 6 8 11 12
11 : 5 6 7 8 10
12 : 5 6 7 8 10

6658. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 10 11
5 : 1 3 4 10 12
6 : 1 7 8 9 10
7 : 2 3 6 8 11
8 : 2 6 7 9 12
9 : 3 6 8 11 12
10 : 4 5 6 11 12
11 : 4 7 9 10 12
12 : 5 8 9 10 11

6659. Graph gelesen

1 : 2 3 4 5 6
2 : 1 3 4 7 8
3 : 1 2 5 7 9
4 : 1 2 5 10 11
5 : 1 3 4 10 12
6 : 1 7 8 9 10
7 : 2 3 6 8 12
8 : 2 6 7 9 11
9 : 3 6 8 11 12
10 : 4 5 6 11 12
11 : 4 8 9 10 12
